area,bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway,floor,floors_total,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_salaries_1000,mean_salaries_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,rooms,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
86.0,3,2,75,30,86,27,0,0,241,3350,926,1800,1,4,3,1,2,1,16,4,5,1,52,41,40,32,13,4,76,25,21,6,75581,3,1,0,276,103,0,0,12,5,0,0,42,8
85.4,26,0,72,1,131,2,1,0,129,2439,569,800,2,9,2,0,4,0,61,0,7,1,49,63,41,48,29,1,99,5,13,0,166861,3,2,0,469,26,3,0,8,0,0,0,216,14
87.0,0,0,1,0,6,0,1,0,678,8189,3965,1400,3,13,0,0,0,0,0,0,0,0,44,46,41,42,0,0,1,0,2,0,164942,3,0,0,12,0,0,0,0,0,0,0,26,18
44.3,3,0,30,6,40,8,0,0,154,6210,964,700,8,19,1,0,3,0,2,1,1,0,50,43,44,40,1,0,37,3,3,2,143340,1,1,0,164,36,1,0,8,5,0,0,147,35
70.0,6,0,66,18,18,4,1,0,276,7967,1636,3000,4,4,0,0,0,0,0,0,2,1,48,30,44,25,4,0,5,0,4,2,77142,3,0,0,99,32,0,0,14,2,0,0,36,14
110.0,17,12,51,11,26,8,0,0,120,7457,1174,100,13,25,2,0,2,0,1,1,1,0,36,31,33,30,10,5,9,2,6,2,115454,3,0,0,152,64,1,1,6,2,0,0,38,21
72.0,1,0,20,10,7,3,2,0,318,6922,3181,600,9,10,0,0,0,0,0,0,1,0,42,0,36,0,0,0,2,0,0,0,124166,3,0,0,46,5,1,0,3,2,0,0,187,0
62.0,4,0,32,10,23,2,1,0,195,7488,1025,1200,2,9,0,0,2,1,1,0,2,0,45,33,35,35,3,0,8,2,1,0,104838,3,0,0,78,13,0,0,13,0,0,0,94,3
44.0,13,8,45,14,29,16,1,0,234,3898,751,500,10,13,0,0,5,2,0,0,0,0,58,59,49,52,3,2,17,5,6,4,156818,1,1,0,108,43,1,0,9,4,0,0,108,42
111.0,16,4,55,21,41,5,0,0,345,5569,2146,700,3,18,3,3,1,1,3,0,3,0,60,43,55,42,5,2,13,3,10,2,106306,3,0,0,135,42,2,0,7,3,1,0,346,27
58.0,7,4,74,28,13,7,0,0,204,9168,168,3500,4,9,2,2,3,2,0,0,1,1,34,0,32,0,1,1,4,4,2,1,105000,3,1,1,109,49,0,0,9,2,0,0,45,0
110.0,17,12,51,11,26,8,0,0,120,7457,1174,100,13,25,2,0,2,0,1,1,1,0,36,31,33,30,10,5,9,2,6,2,115454,3,0,0,152,64,1,1,6,2,0,0,38,21
61.0,5,1,33,5,14,4,0,0,174,5011,504,2800,5,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,134426,1,1,0,73,6,0,0,8,3,1,0,24,14
49.0,24,2,73,15,101,15,1,0,105,2743,1051,700,5,9,5,1,5,1,50,3,3,0,50,56,44,56,12,1,111,12,14,6,202040,1,0,0,354,35,2,0,7,5,1,1,192,16
53.0,5,1,33,5,14,4,0,0,174,5011,504,2800,7,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,133584,1,1,0,73,6,0,0,8,3,1,0,24,14
125.0,3,0,52,15,10,4,1,0,163,6530,1849,1100,15,16,0,0,2,0,1,0,2,1,47,21,35,19,6,2,7,1,5,2,140000,3,0,0,56,15,0,0,8,2,0,0,38,3
41.9,7,2,37,4,39,15,0,0,239,4721,1390,800,9,12,4,0,2,1,1,0,2,1,58,64,48,55,3,1,26,8,14,3,160340,1,0,0,105,14,0,0,11,2,1,0,251,87
125.0,3,0,52,15,10,4,1,0,163,6530,1849,1100,15,16,0,0,2,0,1,0,2,1,47,21,35,19,6,2,7,1,5,2,140000,3,0,0,56,15,0,0,8,2,0,0,38,3
51.4,0,0,1,0,6,0,1,0,678,8189,3965,1800,13,13,0,0,0,0,0,0,0,0,44,46,41,42,0,0,1,0,2,0,157762,1,0,0,12,0,0,0,0,0,0,0,26,18
87.9,2,0,42,0,11,0,1,0,618,8119,1296,400,1,6,0,0,1,0,0,0,0,0,47,43,45,37,2,0,3,0,1,0,85324,3,0,0,25,0,1,0,10,0,0,0,146,65
46.2,0,0,8,0,2,0,0,0,710,5573,2611,700,7,13,2,1,0,0,0,0,0,0,49,52,45,45,0,0,2,1,1,1,151515,1,0,0,18,3,0,0,4,0,0,0,117,54
43.0,0,0,37,8,7,0,1,0,277,6096,2024,1600,4,9,0,0,0,0,0,0,2,0,59,0,52,0,2,0,6,2,4,1,160465,1,0,0,29,1,0,0,10,4,0,0,28,0
76.0,3,1,51,15,12,0,1,0,53,6733,1626,1100,9,10,2,0,1,0,2,1,2,0,43,41,33,35,2,1,7,1,6,4,130921,3,0,0,42,10,0,0,2,0,0,0,24,8
56.0,5,1,33,5,14,4,0,0,174,5011,504,2900,4,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,130000,1,1,0,73,6,0,0,8,3,1,0,24,14
79.2,8,0,6,0,14,0,0,0,751,7202,3791,700,3,12,0,0,0,0,0,0,2,0,50,44,42,37,0,0,2,0,2,0,175505,3,0,0,39,0,0,0,1,0,0,0,73,24
49.0,27,19,84,31,124,52,0,0,223,3487,276,300,1,5,5,1,4,2,10,4,1,1,52,52,44,42,35,14,55,34,31,5,126530,1,8,2,347,189,2,1,7,3,7,0,324,216
50.0,6,0,91,37,135,45,1,0,137,3199,307,500,2,4,7,1,1,0,13,2,4,1,51,52,44,45,16,3,147,47,30,6,124000,1,4,2,401,131,1,1,10,2,2,0,172,72
54.0,5,1,33,5,14,4,0,0,174,5011,504,2800,3,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,128703,1,1,0,73,6,0,0,8,3,1,0,24,14
85.4,26,0,72,1,131,2,1,0,129,2439,569,800,2,9,2,0,4,0,61,0,7,1,49,63,41,48,29,1,99,5,13,0,166861,3,2,0,469,26,3,0,8,0,0,0,216,14
74.5,10,1,111,35,175,35,0,0,14,2724,662,1300,5,5,8,2,2,0,30,7,5,1,47,44,44,35,22,6,161,33,46,11,114093,3,6,0,469,125,0,0,17,10,1,0,109,12
33.0,17,2,88,8,266,60,1,0,144,2195,272,1100,2,4,11,4,3,1,69,15,5,1,47,52,40,53,42,7,229,64,64,21,181818,1,4,2,543,122,0,0,9,0,0,0,79,16
70.0,10,0,38,4,33,8,1,0,208,8361,795,800,7,19,0,0,0,0,1,0,0,0,45,46,36,35,3,0,15,5,1,0,72142,3,2,0,157,53,1,0,9,4,0,0,163,81
44.7,13,5,37,11,41,9,2,0,244,3344,172,300,8,14,4,1,3,1,10,5,10,3,53,54,47,47,6,1,46,9,5,1,185682,1,3,1,184,56,1,1,2,0,1,1,148,75
62.0,4,0,32,10,23,2,1,0,195,7488,1025,1200,2,9,0,0,2,1,1,0,2,0,45,33,35,35,3,0,8,2,1,0,104838,3,0,0,78,13,0,0,13,0,0,0,94,3
40.2,0,0,1,0,6,0,1,0,678,8189,3965,1400,10,14,0,0,0,0,0,0,0,0,44,46,41,42,0,0,1,0,2,0,184577,1,0,0,12,0,0,0,0,0,0,0,26,18
110.0,17,12,51,11,26,8,0,0,120,7457,1174,100,13,25,2,0,2,0,1,1,1,0,36,31,33,30,10,5,9,2,6,2,115454,3,0,0,152,64,1,1,6,2,0,0,38,21
59.7,0,0,44,14,6,0,0,0,402,5057,2462,600,1,4,2,0,0,0,2,0,0,0,53,54,50,49,0,0,4,0,1,0,132693,3,0,0,26,4,1,0,7,2,0,0,124,10
47.2,0,0,0,0,3,0,0,0,1041,7637,3592,200,9,25,0,0,0,0,0,0,0,0,41,41,34,33,0,0,0,0,0,0,148305,1,0,0,3,0,0,0,0,0,0,0,81,74
43.0,0,0,1,1,6,6,1,1,191,8616,4229,900,4,16,0,0,0,0,0,0,0,0,60,40,49,41,0,0,1,1,3,0,178372,1,0,0,12,12,0,0,0,0,0,0,62,6
47.1,19,6,61,27,47,21,0,0,36,5509,2125,900,4,17,4,3,1,1,3,1,2,1,58,54,50,48,5,2,18,6,13,4,141231,1,0,0,151,63,2,0,9,4,1,0,419,78
105.0,30,13,40,11,176,68,1,1,126,2061,720,400,3,7,10,4,6,0,37,11,5,0,55,55,48,50,32,9,175,74,36,11,138095,3,1,0,465,182,1,0,7,0,2,1,362,124
105.0,30,13,40,11,176,68,1,1,126,2061,720,400,3,7,10,4,6,0,37,11,5,0,55,55,48,50,32,9,175,74,36,11,138095,3,1,0,465,182,1,0,7,0,2,1,362,124
59.7,0,0,44,14,6,0,0,0,402,5057,2462,600,1,4,2,0,0,0,2,0,0,0,53,54,50,49,0,0,4,0,1,0,130353,3,0,0,26,4,1,0,7,2,0,0,124,10
41.0,32,11,78,26,272,87,1,0,235,1200,417,200,16,16,3,1,2,0,92,47,13,1,57,55,39,43,82,17,255,79,161,68,146341,1,5,1,434,144,3,1,0,0,1,0,167,49
48.8,19,6,61,27,47,21,0,0,36,5509,2125,900,10,17,4,3,1,1,3,1,2,1,58,54,50,48,5,2,18,6,13,4,146598,1,0,0,151,63,2,0,9,4,1,0,419,78
125.0,3,0,52,15,10,4,1,0,163,6530,1849,1100,15,16,0,0,2,0,1,0,2,1,47,21,35,19,6,2,7,1,5,2,140000,3,0,0,56,15,0,0,8,2,0,0,38,3
44.0,3,0,30,6,40,8,0,0,143,6211,953,700,12,19,1,0,3,0,2,1,1,0,50,43,44,40,1,0,37,4,3,2,147003,1,1,0,166,37,1,0,8,5,0,0,147,35
96.0,31,15,48,8,288,113,2,1,132,1483,164,400,2,5,9,5,6,2,68,25,4,2,57,60,50,50,100,19,217,85,80,15,127083,3,5,1,656,302,1,1,8,3,5,2,248,192
40.0,13,9,61,19,92,23,2,1,21,3022,187,300,4,6,6,3,4,2,17,5,12,4,51,49,40,47,14,3,107,21,10,2,160000,1,7,3,384,109,4,1,1,0,2,1,233,45
45.0,4,0,28,5,40,10,0,0,104,7176,728,700,12,12,1,0,2,0,0,0,1,0,52,54,45,48,1,0,20,4,3,2,135555,1,2,0,179,28,1,0,10,4,0,0,137,37
96.0,31,15,48,8,288,113,2,1,132,1483,164,400,2,5,9,5,6,2,68,25,4,2,57,60,50,50,100,19,217,85,80,15,127083,3,5,1,656,302,1,1,8,3,5,2,248,192
76.0,3,1,51,15,12,0,1,0,53,6733,1626,1100,9,10,2,0,1,0,2,1,2,0,43,41,33,35,2,1,7,1,6,4,130921,3,0,0,42,10,0,0,2,0,0,0,24,8
58.1,2,1,9,0,20,4,0,0,548,5280,1069,1200,2,14,0,0,2,0,0,0,2,1,66,83,50,60,3,0,22,5,3,0,117080,3,0,0,44,6,0,0,0,0,0,0,194,42
48.6,6,1,31,8,9,2,0,0,320,6732,1300,1000,6,15,0,0,2,0,2,0,1,0,53,40,36,40,7,1,10,0,4,1,127366,1,0,0,87,15,2,0,0,0,0,0,65,1
38.6,7,2,37,4,39,15,0,0,239,4721,1390,1000,9,9,4,0,2,1,1,0,2,1,58,64,48,55,3,1,26,8,14,3,173945,1,0,0,105,14,0,0,11,2,1,0,251,87
74.4,2,2,13,4,5,2,0,0,433,7499,2537,900,2,9,0,0,0,0,1,0,2,0,40,43,35,45,0,0,1,0,0,0,116263,3,0,0,23,14,0,0,0,0,0,0,130,3
39.4,0,0,1,0,6,0,1,0,807,9475,4865,400,4,12,0,0,0,0,0,0,0,0,55,68,47,56,0,0,1,0,3,1,164974,1,0,0,12,0,0,0,0,0,0,0,58,37
74.5,10,1,111,35,175,35,0,0,14,2724,662,1300,5,5,8,2,2,0,30,7,5,1,47,44,44,35,22,6,161,33,46,11,114093,3,6,0,469,125,0,0,17,10,1,0,109,12
61.3,4,1,89,30,27,8,1,1,173,5842,737,900,2,8,4,1,1,0,4,0,2,1,42,27,31,26,3,0,23,10,11,1,154418,1,1,0,129,51,1,0,10,5,1,0,56,6
38.8,0,0,1,0,6,0,1,0,760,9445,4857,300,9,12,0,0,0,0,0,0,0,0,56,68,47,56,0,0,1,0,3,1,170103,1,0,0,12,0,0,0,0,0,0,0,60,39
38.0,10,4,46,9,62,5,2,0,345,3691,436,400,8,14,3,0,2,0,8,3,8,6,53,61,45,50,5,2,51,11,7,1,164210,1,3,1,196,50,2,1,2,0,1,1,158,19
72.0,25,3,121,37,86,19,0,0,197,3819,351,900,4,5,6,2,1,0,9,3,3,0,49,58,40,48,21,2,60,6,32,7,102777,3,7,1,277,48,1,0,12,5,11,2,384,63
99.3,46,14,97,39,313,96,2,0,24,1914,556,500,2,4,7,6,7,3,150,46,8,2,51,52,40,42,60,17,216,68,34,7,140986,3,8,0,923,323,2,0,7,0,1,0,276,86
99.3,46,14,97,39,313,96,2,0,24,1914,556,500,2,4,7,6,7,3,150,46,8,2,51,52,40,42,60,17,216,68,34,7,140986,3,8,0,923,323,2,0,7,0,1,0,276,86
46.4,0,0,10,0,1,0,0,0,883,8362,1460,200,7,7,0,0,0,0,0,0,0,0,46,43,40,37,0,0,0,0,0,0,161637,1,0,0,6,0,0,0,5,0,0,0,84,63
98.0,57,13,97,8,456,136,5,1,164,956,204,200,4,5,11,1,9,4,160,39,10,5,50,57,40,50,132,50,290,74,64,15,107142,3,8,3,1189,308,7,2,21,5,2,0,360,111
98.0,57,13,97,8,456,136,5,1,164,956,204,200,4,5,11,1,9,4,160,39,10,5,50,57,40,50,132,50,290,74,64,15,107142,3,8,3,1189,308,7,2,21,5,2,0,360,111
59.7,0,0,44,14,6,0,0,0,402,5057,2462,600,1,4,2,0,0,0,2,0,0,0,53,54,50,49,0,0,4,0,1,0,132693,3,0,0,26,4,1,0,7,2,0,0,124,10
105.0,30,13,40,11,176,68,1,1,126,2061,720,400,3,7,10,4,6,0,37,11,5,0,55,55,48,50,32,9,175,74,36,11,138095,3,1,0,465,182,1,0,7,0,2,1,362,124
48.0,14,3,107,22,168,33,1,0,21,2897,122,600,2,7,8,1,2,1,17,2,7,1,50,58,40,60,22,5,154,56,32,8,181020,1,8,3,499,132,3,0,7,2,2,1,203,23
44.3,3,0,30,6,40,8,0,0,154,6210,964,700,8,19,1,0,3,0,2,1,1,0,50,43,44,40,1,0,37,3,3,2,143340,1,1,0,164,36,1,0,8,5,0,0,147,35
52.6,3,0,56,21,5,0,0,0,254,5779,980,1100,8,11,2,1,1,1,1,0,1,0,57,40,50,36,0,0,4,1,5,1,171102,1,1,0,66,13,0,0,5,3,0,0,47,10
44.0,13,8,45,14,29,16,1,0,234,3898,751,500,10,13,0,0,5,2,0,0,0,0,58,59,49,52,3,2,17,5,6,4,156818,1,1,0,108,43,1,0,9,4,0,0,108,42
59.7,0,0,44,14,6,0,0,0,402,5057,2462,600,1,4,2,0,0,0,2,0,0,0,53,54,50,49,0,0,4,0,1,0,130353,3,0,0,26,4,1,0,7,2,0,0,124,10
91.0,16,8,35,11,52,10,0,0,181,5408,2269,1600,3,9,6,1,1,1,3,0,1,0,51,45,41,40,5,1,19,3,9,2,112266,3,0,0,158,35,1,1,9,0,1,0,184,24
91.0,16,8,35,11,52,10,0,0,181,5408,2269,1600,3,9,6,1,1,1,3,0,1,0,51,45,41,40,5,1,19,3,9,2,112266,3,0,0,158,35,1,1,9,0,1,0,184,24
49.0,24,2,73,15,101,15,1,0,105,2743,1051,700,5,9,5,1,5,1,50,3,3,0,50,56,44,56,12,1,111,12,14,6,202040,1,0,0,354,35,2,0,7,5,1,1,192,16
64.0,3,1,30,12,11,10,0,0,222,7056,1973,1200,15,16,1,0,1,1,1,1,1,1,40,45,37,41,3,2,6,5,1,0,150000,1,0,0,48,19,0,0,0,0,0,0,13,10
96.0,31,15,48,8,288,113,2,1,132,1483,164,400,2,5,9,5,6,2,68,25,4,2,57,60,50,50,100,19,217,85,80,15,127083,3,5,1,656,302,1,1,8,3,5,2,248,192
125.0,26,19,101,39,152,69,1,1,81,4138,471,300,5,5,2,0,4,1,17,5,5,1,63,65,55,55,24,7,30,16,62,13,119120,3,3,1,380,161,1,1,14,9,1,1,206,101
125.0,26,19,101,39,152,69,1,1,81,4138,471,300,5,5,2,0,4,1,17,5,5,1,63,65,55,55,24,7,30,16,62,13,119120,3,3,1,380,161,1,1,14,9,1,1,206,101
58.1,2,1,9,0,20,4,0,0,548,5280,1069,1200,2,14,0,0,2,0,0,0,2,1,66,83,50,60,3,0,22,5,3,0,117080,3,0,0,44,6,0,0,0,0,0,0,194,42
77.0,2,1,10,5,5,2,0,0,405,7639,2104,1500,3,9,0,0,0,0,1,1,2,0,41,25,41,21,0,0,2,0,0,0,94805,3,0,0,19,11,0,0,0,0,0,0,26,10
41.9,7,2,37,4,39,15,0,0,239,4721,1390,800,9,12,4,0,2,1,1,0,2,1,58,64,48,55,3,1,26,8,14,3,160340,1,0,0,105,14,0,0,11,2,1,0,251,87
74.4,2,2,13,4,5,2,0,0,433,7499,2537,900,2,9,0,0,0,0,1,0,2,0,40,43,35,45,0,0,1,0,0,0,116263,3,0,0,23,14,0,0,0,0,0,0,130,3
72.0,61,27,96,25,525,179,6,4,158,976,408,300,2,4,10,4,9,1,199,93,12,4,51,51,40,40,173,55,317,134,80,14,119444,1,12,2,1254,411,4,4,14,7,4,0,420,277
46.2,0,0,8,0,2,0,0,0,710,5573,2611,700,7,13,2,1,0,0,0,0,0,0,49,52,45,45,0,0,2,1,1,1,151515,1,0,0,18,3,0,0,4,0,0,0,117,54
43.0,0,0,37,8,7,0,1,0,277,6096,2024,1600,4,9,0,0,0,0,0,0,2,0,59,0,52,0,2,0,6,2,4,1,160465,1,0,0,29,1,0,0,10,4,0,0,28,0
88.3,0,0,6,0,2,0,0,0,757,5631,2672,700,8,13,2,1,0,0,0,0,0,0,49,47,45,41,0,0,2,1,1,1,131936,3,0,0,18,3,0,0,2,0,0,0,111,64
99.3,46,14,97,39,313,96,2,0,24,1914,556,500,2,4,7,6,7,3,150,46,8,2,51,52,40,42,60,17,216,68,34,7,140986,3,8,0,923,323,2,0,7,0,1,0,276,86
72.0,25,3,121,37,86,19,0,0,197,3819,351,900,4,5,6,2,1,0,9,3,3,0,49,58,40,48,21,2,60,6,32,7,102777,3,7,1,277,48,1,0,12,5,11,2,384,63
80.3,14,4,43,19,52,6,0,0,54,5665,2478,800,4,5,6,3,2,0,2,0,1,0,49,45,44,44,4,1,14,1,8,2,108343,3,0,0,145,27,1,0,12,4,1,0,167,19
88.3,0,0,6,0,2,0,0,0,757,5631,2672,700,8,13,2,1,0,0,0,0,0,0,49,47,45,41,0,0,2,1,1,1,131936,3,0,0,18,3,0,0,2,0,0,0,111,64
44.0,1,1,69,23,16,5,1,1,203,6137,954,1100,8,16,4,0,1,0,3,0,2,1,48,44,34,32,3,0,21,9,7,1,164772,1,1,0,94,29,0,0,7,3,1,0,32,15
50.0,6,0,91,37,135,45,1,0,137,3199,307,500,2,4,7,1,1,0,13,2,4,1,51,52,44,45,16,3,147,47,30,6,124000,1,4,2,401,131,1,1,10,2,2,0,172,72
56.6,0,0,41,15,7,2,0,0,127,7685,1832,2500,9,9,0,0,0,0,0,0,1,0,58,68,50,55,0,0,3,1,3,1,98939,3,0,0,40,7,0,0,8,0,0,0,37,14
49.0,27,19,84,31,124,52,0,0,223,3487,276,300,1,5,5,1,4,2,10,4,1,1,52,52,44,42,35,14,55,34,31,5,126530,1,8,2,347,189,2,1,7,3,7,0,324,216
98.0,57,13,97,8,456,136,5,1,164,956,204,200,4,5,11,1,9,4,160,39,10,5,50,57,40,50,132,50,290,74,64,15,107142,3,8,3,1189,308,7,2,21,5,2,0,360,111
33.0,17,2,88,8,266,60,1,0,144,2195,272,1100,2,4,11,4,3,1,69,15,5,1,47,52,40,53,42,7,229,64,64,21,181818,1,4,2,543,122,0,0,9,0,0,0,79,16
91.0,16,8,35,11,52,10,0,0,181,5408,2269,1600,3,9,6,1,1,1,3,0,1,0,51,45,41,40,5,1,19,3,9,2,112266,3,0,0,158,35,1,1,9,0,1,0,184,24
51.9,2,2,13,8,5,5,0,0,84,7314,2041,1400,8,9,0,0,0,0,1,1,2,0,41,51,40,47,0,0,3,0,0,0,99229,3,0,0,25,18,0,0,0,0,0,0,73,15
83.0,7,2,57,23,34,12,1,0,94,6361,1855,1000,3,5,5,1,3,1,2,1,3,0,47,47,40,48,3,1,13,2,6,2,91566,3,0,0,98,52,1,0,14,7,1,1,221,23
61.0,5,1,33,5,14,4,0,0,174,5011,504,2800,5,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,134426,1,1,0,73,6,0,0,8,3,1,0,24,14
43.0,0,0,1,1,6,6,1,1,191,8616,4229,900,4,16,0,0,0,0,0,0,0,0,60,40,49,41,0,0,1,1,3,0,178372,1,0,0,12,12,0,0,0,0,0,0,62,6
125.0,26,19,101,39,152,69,1,1,81,4138,471,300,5,5,2,0,4,1,17,5,5,1,63,65,55,55,24,7,30,16,62,13,119120,3,3,1,380,161,1,1,14,9,1,1,206,101
47.2,0,0,0,0,3,0,0,0,1041,7637,3592,200,9,25,0,0,0,0,0,0,0,0,41,41,34,33,0,0,0,0,0,0,148305,1,0,0,3,0,0,0,0,0,0,0,81,74
53.0,5,1,33,5,14,4,0,0,174,5011,504,2800,7,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,133584,1,1,0,73,6,0,0,8,3,1,0,24,14
77.0,2,1,10,5,5,2,0,0,405,7639,2104,1500,3,9,0,0,0,0,1,1,2,0,41,25,41,21,0,0,2,0,0,0,94805,3,0,0,19,11,0,0,0,0,0,0,26,10
51.4,0,0,1,0,6,0,1,0,678,8189,3965,1800,13,13,0,0,0,0,0,0,0,0,44,46,41,42,0,0,1,0,2,0,157762,1,0,0,12,0,0,0,0,0,0,0,26,18
41.0,32,11,78,26,272,87,1,0,235,1200,417,200,16,16,3,1,2,0,92,47,13,1,57,55,39,43,82,17,255,79,161,68,146341,1,5,1,434,144,3,1,0,0,1,0,167,49
88.3,0,0,6,0,2,0,0,0,757,5631,2672,700,8,13,2,1,0,0,0,0,0,0,49,47,45,41,0,0,2,1,1,1,131936,3,0,0,18,3,0,0,2,0,0,0,111,64
40.0,13,9,61,19,92,23,2,1,21,3022,187,300,4,6,6,3,4,2,17,5,12,4,51,49,40,47,14,3,107,21,10,2,160000,1,7,3,384,109,4,1,1,0,2,1,233,45
91.2,16,8,35,11,52,10,0,0,181,5408,2269,1600,7,7,6,1,1,1,3,0,1,0,51,45,41,40,5,1,19,3,9,2,114705,3,0,0,158,35,1,1,9,0,1,0,184,24
57.3,6,1,42,10,35,5,0,0,102,6652,296,800,1,5,1,1,4,1,2,0,1,0,51,37,45,32,1,0,40,7,4,3,78534,3,2,1,173,31,1,0,0,0,0,0,149,13
91.2,16,8,35,11,52,10,0,0,181,5408,2269,1600,7,7,6,1,1,1,3,0,1,0,51,45,41,40,5,1,19,3,9,2,114705,3,0,0,158,35,1,1,9,0,1,0,184,24
44.0,3,0,30,6,40,8,0,0,143,6211,953,700,12,19,1,0,3,0,2,1,1,0,50,43,44,40,1,0,37,4,3,2,147003,1,1,0,166,37,1,0,8,5,0,0,147,35
56.0,5,1,33,5,14,4,0,0,174,5011,504,2900,4,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,130000,1,1,0,73,6,0,0,8,3,1,0,24,14
48.6,6,1,31,8,9,2,0,0,320,6732,1300,1000,6,15,0,0,2,0,2,0,1,0,53,40,36,40,7,1,10,0,4,1,127366,1,0,0,87,15,2,0,0,0,0,0,65,1
78.9,32,11,78,26,272,87,1,0,235,1200,417,800,16,27,3,1,2,0,92,47,13,1,57,55,39,43,82,17,255,79,161,68,54499,3,5,1,434,144,3,1,0,0,1,0,167,49
45.0,4,0,28,5,40,10,0,0,104,7176,728,700,12,12,1,0,2,0,0,0,1,0,52,54,45,48,1,0,20,4,3,2,135555,1,2,0,179,28,1,0,10,4,0,0,137,37
80.3,14,4,43,19,52,6,0,0,54,5665,2478,800,4,5,6,3,2,0,2,0,1,0,49,45,44,44,4,1,14,1,8,2,108343,3,0,0,145,27,1,0,12,4,1,0,167,19
54.0,5,1,33,5,14,4,0,0,174,5011,504,2800,3,14,1,0,0,0,0,0,0,0,60,65,52,49,2,0,10,2,24,8,128703,1,1,0,73,6,0,0,8,3,1,0,24,14
61.3,4,1,89,30,27,8,1,1,173,5842,737,900,2,8,4,1,1,0,4,0,2,1,42,27,31,26,3,0,23,10,11,1,154418,1,1,0,129,51,1,0,10,5,1,0,56,6
39.4,0,0,1,0,6,0,1,0,807,9475,4865,400,4,12,0,0,0,0,0,0,0,0,55,68,47,56,0,0,1,0,3,1,164974,1,0,0,12,0,0,0,0,0,0,0,58,37
44.7,13,5,37,11,41,9,2,0,244,3344,172,300,8,14,4,1,3,1,10,5,10,3,53,54,47,47,6,1,46,9,5,1,185682,1,3,1,184,56,1,1,2,0,1,1,148,75
38.0,10,4,46,9,62,5,2,0,345,3691,436,400,8,14,3,0,2,0,8,3,8,6,53,61,45,50,5,2,51,11,7,1,164210,1,3,1,196,50,2,1,2,0,1,1,158,19
38.8,0,0,1,0,6,0,1,0,760,9445,4857,300,9,12,0,0,0,0,0,0,0,0,56,68,47,56,0,0,1,0,3,1,170103,1,0,0,12,0,0,0,0,0,0,0,60,39
40.2,0,0,1,0,6,0,1,0,678,8189,3965,1400,10,14,0,0,0,0,0,0,0,0,44,46,41,42,0,0,1,0,2,0,184577,1,0,0,12,0,0,0,0,0,0,0,26,18
46.4,0,0,10,0,1,0,0,0,883,8362,1460,200,7,7,0,0,0,0,0,0,0,0,46,43,40,37,0,0,0,0,0,0,161637,1,0,0,6,0,0,0,5,0,0,0,84,63
60.3,32,11,78,26,272,87,1,0,235,1200,417,1400,9,18,3,1,2,0,92,47,13,1,57,55,39,43,82,17,255,79,161,68,65307,3,5,1,434,144,3,1,0,0,1,0,167,49
47.1,19,6,61,27,47,21,0,0,36,5509,2125,900,4,17,4,3,1,1,3,1,2,1,58,54,50,48,5,2,18,6,13,4,141231,1,0,0,151,63,2,0,9,4,1,0,419,78
83.0,7,2,57,23,34,12,1,0,94,6361,1855,1000,3,5,5,1,3,1,2,1,3,0,47,47,40,48,3,1,13,2,6,2,91566,3,0,0,98,52,1,0,14,7,1,1,221,23
73.1,7,0,55,16,15,6,0,0,90,8275,388,2100,11,13,1,1,1,0,0,0,1,1,35,0,32,0,1,1,4,3,2,0,127222,3,1,1,93,29,0,0,10,3,0,0,47,0
44.3,3,0,30,6,40,8,0,0,154,6210,964,700,8,19,1,0,3,0,2,1,1,0,50,43,44,40,1,0,37,3,3,2,143340,1,1,0,164,36,1,0,8,5,0,0,147,35
48.0,14,3,107,22,168,33,1,0,21,2897,122,600,2,7,8,1,2,1,17,2,7,1,50,58,40,60,22,5,154,56,32,8,181020,1,8,3,499,132,3,0,7,2,2,1,203,23
57.5,32,11,78,26,272,87,1,0,235,1200,417,1600,5,17,3,1,2,0,92,47,13,1,57,55,39,43,82,17,255,79,161,68,71126,3,5,1,434,144,3,1,0,0,1,0,167,49
91.2,16,8,35,11,52,10,0,0,181,5408,2269,1600,7,7,6,1,1,1,3,0,1,0,51,45,41,40,5,1,19,3,9,2,114705,3,0,0,158,35,1,1,9,0,1,0,184,24
48.8,19,6,61,27,47,21,0,0,36,5509,2125,900,10,17,4,3,1,1,3,1,2,1,58,54,50,48,5,2,18,6,13,4,146598,1,0,0,151,63,2,0,9,4,1,0,419,78
